産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
TL,,,調　査　産　業　計,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,1頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
T,T,T,"761,835 ","6,070 ","8,774 ","759,131 ","80,394 ",18.0 ,150.0 ,135.8 ,14.2 ,"893,073 ","372,986 ","341,316 ","31,670 ","520,087 "
,M,T,"542,642 ","3,692 ","4,013 ","542,321 ","23,108 ",18.5 ,157.4 ,141.0 ,16.4 ,"1,022,210 ","419,416 ",,,"602,794 "
,F,T,"219,193 ","2,378 ","4,761 ","216,810 ","57,286 ",16.9 ,131.7 ,122.9 ,8.8 ,"571,726 ","257,449 ",,,"314,277 "
,,N,"679,185 ","4,745 ","5,018 ","678,737 ",-,18.7 ,158.5 ,142.8 ,15.7 ,"978,958 ","402,535 ","367,511 ","35,024 ","576,423 "
,,P,"82,650 ","1,325 ","3,756 ","80,394 ",-,12.6 ,79.6 ,77.6 ,2.0 ,"177,782 ","126,891 ","123,161 ","3,730 ","50,891 "
,,,,,,,,,,,,,,,,
0,T,T,"461,245 ","3,304 ","5,006 ","459,543 ","27,753 ",18.1 ,154.1 ,137.6 ,16.5 ,"1,035,668 ","411,431 ","371,916 ","39,515 ","624,237 "
,M,T,"363,435 ","2,378 ","3,714 ","362,099 ","12,686 ",18.2 ,157.4 ,139.4 ,18.0 ,"1,110,566 ","439,793 ",,,"670,773 "
,F,T,"97,810 ",926 ,"1,292 ","97,444 ","15,067 ",17.6 ,141.6 ,130.8 ,10.8 ,"757,356 ","306,041 ",,,"451,315 "
,,N,"432,405 ","2,994 ","3,566 ","431,790 ",-,18.3 ,157.4 ,140.1 ,17.3 ,"1,085,718 ","427,256 ","385,563 ","41,693 ","658,462 "
,,P,"28,840 ",310 ,"1,440 ","27,753 ",-,15.1 ,102.4 ,99.0 ,3.4 ,"271,385 ","169,779 ","163,509 ","6,270 ","101,606 "
,,,,,,,,,,,,,,,,
1,T,T,"57,074 ",489 ,482 ,"57,081 ","2,085 ",17.9 ,154.2 ,137.1 ,17.1 ,"1,325,289 ","514,695 ","471,435 ","43,260 ","810,594 "
,M,T,"45,687 ",341 ,353 ,"45,675 ",791 ,18.0 ,156.7 ,138.6 ,18.1 ,"1,396,540 ","545,673 ",,,"850,867 "
,F,T,"11,387 ",148 ,129 ,"11,406 ","1,294 ",17.4 ,144.2 ,131.0 ,13.2 ,"1,039,692 ","390,526 ",,,"649,166 "
,,N,"55,045 ",379 ,422 ,"54,996 ",-,18.0 ,156.3 ,138.8 ,17.5 ,"1,367,625 ","527,500 ","483,085 ","44,415 ","840,125 "
,,P,"2,029 ",110 ,60 ,"2,085 ",-,14.1 ,96.3 ,90.8 ,5.5 ,"192,882 ","172,187 ","159,820 ","12,367 ","20,695 "
,,,,,,,,,,,,,,,,
3,T,T,"49,435 ",749 ,245 ,"49,939 ","2,191 ",17.8 ,153.8 ,136.6 ,17.2 ,"1,192,652 ","451,360 ","407,725 ","43,635 ","741,292 "
,M,T,"39,277 ",694 ,184 ,"39,787 ",633 ,17.9 ,157.6 ,139.1 ,18.5 ,"1,295,304 ","482,122 ",,,"813,182 "
,F,T,"10,158 ",55 ,61 ,"10,152 ","1,558 ",17.3 ,139.0 ,126.9 ,12.1 ,"793,039 ","331,606 ",,,"461,433 "
,,N,"47,255 ",723 ,231 ,"47,748 ",-,18.0 ,156.8 ,138.9 ,17.9 ,"1,238,053 ","464,674 ","419,302 ","45,372 ","773,379 "
,,P,"2,180 ",26 ,14 ,"2,191 ",-,13.6 ,88.2 ,85.1 ,3.1 ,"205,853 ","161,970 ","156,084 ","5,886 ","43,883 "
,,,,,,,,,,,,,,,,
4,T,T,"106,509 ","1,238 ",727 ,"107,020 ","4,276 ",17.8 ,153.9 ,136.8 ,17.1 ,"1,263,562 ","485,220 ","441,785 ","43,435 ","778,342 "
,M,T,"84,964 ","1,035 ",537 ,"85,462 ","1,424 ",17.9 ,157.1 ,138.8 ,18.3 ,"1,349,575 ","516,191 ",,,"833,384 "
,F,T,"21,545 ",203 ,190 ,"21,558 ","2,852 ",17.3 ,141.7 ,129.0 ,12.7 ,"923,470 ","362,763 ",,,"560,707 "
,,N,"102,300 ","1,102 ",653 ,"102,744 ",-,18.0 ,156.6 ,138.9 ,17.7 ,"1,307,591 ","498,391 ","453,533 ","44,858 ","809,200 "
,,P,"4,209 ",136 ,74 ,"4,276 ",-,13.8 ,92.2 ,87.9 ,4.3 ,"199,564 ","166,924 ","157,896 ","9,028 ","32,640 "
,,,,,,,,,,,,,,,,
5,T,T,"149,940 ",816 ,"1,869 ","148,887 ","9,322 ",17.9 ,152.0 ,135.5 ,16.5 ,"1,064,335 ","412,624 ","374,460 ","38,164 ","651,711 "
,M,T,"116,042 ",559 ,"1,438 ","115,163 ","4,752 ",18.1 ,155.4 ,137.2 ,18.2 ,"1,150,757 ","443,007 ",,,"707,750 "
,F,T,"33,898 ",257 ,431 ,"33,724 ","4,570 ",17.2 ,140.1 ,129.4 ,10.7 ,"768,855 ","308,742 ",,,"460,113 "
,,N,"139,879 ",665 ,941 ,"139,565 ",-,18.1 ,155.7 ,138.2 ,17.5 ,"1,117,058 ","429,760 ","389,190 ","40,570 ","687,298 "
,,P,"10,061 ",151 ,928 ,"9,322 ",-,14.5 ,99.1 ,96.5 ,2.6 ,"304,240 ","165,574 ","162,109 ","3,465 ","138,666 "
,,,,,,,,,,,,,,,,
7,T,T,"204,796 ","1,250 ","2,410 ","203,636 ","14,155 ",18.3 ,155.6 ,139.5 ,16.1 ,"895,550 ","371,981 ","333,525 ","38,456 ","523,569 "
,M,T,"162,429 ",784 ,"1,739 ","161,474 ","6,510 ",18.4 ,159.0 ,141.3 ,17.7 ,"956,122 ","397,302 ",,,"558,820 "
,F,T,"42,367 ",466 ,671 ,"42,162 ","7,645 ",18.2 ,142.9 ,132.9 ,10.0 ,"663,451 ","274,956 ",,,"388,495 "
,,N,"190,226 ","1,227 ","1,972 ","189,481 ",-,18.5 ,159.2 ,142.2 ,17.0 ,"942,841 ","386,999 ","346,190 ","40,809 ","555,842 "
,,P,"14,570 ",23 ,438 ,"14,155 ",-,15.9 ,107.5 ,103.9 ,3.6 ,"270,430 ","173,460 ","166,113 ","7,347 ","96,970 "
,,,,,,,,,,,,,,,,
9,T,T,"300,590 ","2,766 ","3,768 ","299,588 ","52,641 ",17.9 ,143.9 ,133.1 ,10.8 ,"674,306 ","314,005 ","294,372 ","19,633 ","360,301 "
,M,T,"179,207 ","1,314 ",299 ,"180,222 ","10,422 ",19.0 ,157.5 ,144.3 ,13.2 ,"843,855 ","378,284 ",,,"465,571 "
,F,T,"121,383 ","1,452 ","3,469 ","119,366 ","42,219 ",16.3 ,123.6 ,116.4 ,7.2 ,"421,175 ","218,039 ",,,"203,136 "
,,N,"246,780 ","1,751 ","1,452 ","246,947 ",-,19.3 ,160.3 ,147.5 ,12.8 ,"792,089 ","359,264 ","335,911 ","23,353 ","432,825 "
,,P,"53,810 ","1,015 ","2,316 ","52,641 ",-,11.3 ,67.5 ,66.2 ,1.3 ,"128,020 ","104,090 ","101,710 ","2,380 ","23,930 "
,,,,,,,,,,,,,,,,
産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
M75,,,宿泊業,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,72頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
T,T,T,"610,890 ","17,671 ","10,707 ","617,854 ","300,503 ",16.9 ,127.9 ,118.9 ,9.0 ,"368,431 ","214,373 ","199,665 ","14,708 ","154,058 "
,M,T,"266,012 ","6,572 ","4,729 ","267,855 ","91,577 ",17.8 ,146.0 ,133.7 ,12.3 ,"484,360 ","272,690 ",,,"211,670 "
,F,T,"344,878 ","11,099 ","5,978 ","349,999 ","208,926 ",16.2 ,114.1 ,107.6 ,6.5 ,"279,364 ","169,568 ",,,"109,796 "
,,N,"316,703 ","4,632 ","4,192 ","317,351 ",-,19.8 ,170.1 ,155.9 ,14.2 ,"606,001 ","315,559 ","292,068 ","23,491 ","290,442 "
,,P,"294,187 ","13,039 ","6,515 ","300,503 ",-,13.8 ,82.9 ,79.5 ,3.4 ,"115,136 ","106,489 ","101,146 ","5,343 ","8,647 "
,,,,,,,,,,,,,,,,
0,T,T,"393,247 ","11,501 ","7,078 ","397,670 ","167,904 ",17.2 ,136.1 ,125.0 ,11.1 ,"409,112 ","236,411 ","219,382 ","17,029 ","172,701 "
,M,T,"179,536 ","4,507 ","3,058 ","180,985 ","54,874 ",18.1 ,151.9 ,137.5 ,14.4 ,"514,833 ","292,809 ",,,"222,024 "
,F,T,"213,711 ","6,994 ","4,020 ","216,685 ","113,030 ",16.5 ,122.9 ,114.5 ,8.4 ,"320,556 ","189,170 ",,,"131,386 "
,,N,"229,344 ","3,384 ","2,985 ","229,766 ",-,19.7 ,172.0 ,155.7 ,16.3 ,"620,098 ","326,808 ","301,230 ","25,578 ","293,290 "
,,P,"163,903 ","8,117 ","4,093 ","167,904 ",-,13.9 ,86.5 ,82.5 ,4.0 ,"117,179 ","111,332 ","106,133 ","5,199 ","5,847 "
,,,,,,,,,,,,,,,,
1,T,T,"9,209 ",927 ,396 ,"9,740 ","1,561 ",17.8 ,155.8 ,138.7 ,17.1 ,"719,996 ","294,066 ","264,232 ","29,834 ","425,930 "
,M,T,"4,750 ",460 ,165 ,"5,045 ",480 ,18.5 ,169.8 ,149.3 ,20.5 ,"902,657 ","342,379 ",,,"560,278 "
,F,T,"4,459 ",467 ,231 ,"4,695 ","1,081 ",17.0 ,140.8 ,127.3 ,13.5 ,"524,545 ","242,370 ",,,"282,175 "
,,N,"7,702 ",727 ,254 ,"8,179 ",-,18.4 ,165.3 ,145.9 ,19.4 ,"823,677 ","321,811 ","287,248 ","34,563 ","501,866 "
,,P,"1,507 ",200 ,142 ,"1,561 ",-,14.6 ,106.4 ,101.0 ,5.4 ,"183,309 ","150,449 ","145,092 ","5,357 ","32,860 "
,,,,,,,,,,,,,,,,
3,T,T,"31,912 ",853 ,939 ,"31,826 ","8,508 ",18.3 ,156.8 ,138.5 ,18.3 ,"450,034 ","284,782 ","253,757 ","31,025 ","165,252 "
,M,T,"14,715 ",236 ,274 ,"14,677 ","2,524 ",19.6 ,173.5 ,149.7 ,23.8 ,"561,136 ","351,273 ",,,"209,863 "
,F,T,"17,197 ",617 ,665 ,"17,149 ","5,984 ",17.3 ,142.6 ,129.0 ,13.6 ,"354,957 ","227,882 ",,,"127,075 "
,,N,"23,494 ",95 ,268 ,"23,318 ",-,19.6 ,176.1 ,153.2 ,22.9 ,"556,055 ","335,384 ","295,580 ","39,804 ","220,671 "
,,P,"8,418 ",758 ,671 ,"8,508 ",-,14.7 ,103.6 ,98.1 ,5.5 ,"156,812 ","144,834 ","138,090 ","6,744 ","11,978 "
,,,,,,,,,,,,,,,,
4,T,T,"41,121 ","1,780 ","1,335 ","41,566 ","10,069 ",18.2 ,156.6 ,138.6 ,18.0 ,"511,900 ","286,910 ","256,158 ","30,752 ","224,990 "
,M,T,"19,465 ",696 ,439 ,"19,722 ","3,004 ",19.3 ,172.6 ,149.6 ,23.0 ,"646,501 ","349,050 ",,,"297,451 "
,F,T,"21,656 ","1,084 ",896 ,"21,844 ","7,065 ",17.2 ,142.2 ,128.6 ,13.6 ,"390,645 ","230,931 ",,,"159,714 "
,,N,"31,196 ",822 ,522 ,"31,497 ",-,19.3 ,173.3 ,151.3 ,22.0 ,"623,848 ","331,946 ","293,469 ","38,477 ","291,902 "
,,P,"9,925 ",958 ,813 ,"10,069 ",-,14.7 ,104.1 ,98.6 ,5.5 ,"160,878 ","145,695 ","139,164 ","6,531 ","15,183 "
,,,,,,,,,,,,,,,,
5,T,T,"154,521 ","3,016 ","2,439 ","155,098 ","54,045 ",17.6 ,144.2 ,131.2 ,13.0 ,"459,993 ","250,989 ","230,803 ","20,186 ","209,004 "
,M,T,"71,978 ","1,144 ","1,129 ","71,993 ","16,946 ",18.5 ,158.6 ,142.3 ,16.3 ,"567,128 ","308,418 ",,,"258,710 "
,F,T,"82,543 ","1,872 ","1,310 ","83,105 ","37,099 ",16.8 ,131.7 ,121.6 ,10.1 ,"366,877 ","201,075 ",,,"165,802 "
,,N,"101,526 ","1,039 ","1,512 ","101,053 ",-,19.5 ,172.3 ,154.5 ,17.8 ,"637,887 ","321,413 ","293,592 ","27,821 ","316,474 "
,,P,"52,995 ","1,977 ",927 ,"54,045 ",-,14.0 ,91.0 ,87.1 ,3.9 ,"123,318 ","117,708 ","111,972 ","5,736 ","5,610 "
,,,,,,,,,,,,,,,,
7,T,T,"197,605 ","6,705 ","3,304 ","201,006 ","103,790 ",16.8 ,125.5 ,117.3 ,8.2 ,"348,270 ","214,613 ","202,884 ","11,729 ","133,657 "
,M,T,"88,093 ","2,667 ","1,490 ","89,270 ","34,924 ",17.6 ,141.9 ,130.9 ,11.0 ,"443,291 ","267,712 ",,,"175,579 "
,F,T,"109,512 ","4,038 ","1,814 ","111,736 ","68,866 ",16.1 ,112.5 ,106.5 ,6.0 ,"272,095 ","172,045 ",,,"100,050 "
,,N,"96,622 ","1,523 ",951 ,"97,216 ",-,20.0 ,171.2 ,158.4 ,12.8 ,"600,295 ","330,786 ","311,723 ","19,063 ","269,509 "
,,P,"100,983 ","5,182 ","2,353 ","103,790 ",-,13.8 ,82.4 ,78.5 ,3.9 ,"109,702 ","104,643 ","99,855 ","4,788 ","5,059 "
,,,,,,,,,,,,,,,,
9,T,T,"217,643 ","6,170 ","3,629 ","220,184 ","132,599 ",16.3 ,113.2 ,108.0 ,5.2 ,"294,941 ","174,561 ","164,045 ","10,516 ","120,380 "
,M,T,"86,476 ","2,065 ","1,671 ","86,870 ","36,703 ",17.0 ,133.7 ,125.8 ,7.9 ,"420,984 ","230,848 ",,,"190,136 "
,F,T,"131,167 ","4,105 ","1,958 ","133,314 ","95,896 ",15.8 ,99.7 ,96.3 ,3.4 ,"212,331 ","137,670 ",,,"74,661 "
,,N,"87,359 ","1,248 ","1,207 ","87,585 ",-,20.2 ,165.3 ,156.4 ,8.9 ,"569,004 ","286,037 ","268,023 ","18,014 ","282,967 "
,,P,"130,284 ","4,922 ","2,422 ","132,599 ",-,13.6 ,78.5 ,75.8 ,2.7 ,"112,557 ","100,376 ","94,850 ","5,526 ","12,181 "
,,,,,,,,,,,,,,,,
産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
M76,,,飲食店,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,73頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
T,T,T,"3,449,231 ","146,447 ","110,982 ","3,484,696 ","2,953,209 ",12.6 ,79.9 ,75.0 ,4.9 ,"141,502 ","119,646 ","112,850 ","6,796 ","21,856 "
,M,T,"1,391,753 ","65,869 ","50,887 ","1,406,735 ","1,062,756 ",13.2 ,91.3 ,83.7 ,7.6 ,"187,337 ","148,762 ",,,"38,575 "
,F,T,"2,057,478 ","80,578 ","60,095 ","2,077,961 ","1,890,453 ",12.2 ,72.2 ,69.1 ,3.1 ,"110,486 ","99,943 ",,,"10,543 "
,,N,"530,976 ","14,550 ","14,075 ","531,487 ",-,20.2 ,177.6 ,158.9 ,18.7 ,"469,713 ","332,817 ","304,458 ","28,359 ","136,896 "
,,P,"2,918,255 ","131,897 ","96,907 ","2,953,209 ",-,11.2 ,62.3 ,59.8 ,2.5 ,"82,111 ","81,072 ","78,178 ","2,894 ","1,039 "
,,,,,,,,,,,,,,,,
0,T,T,"1,184,113 ","42,203 ","31,820 ","1,194,496 ","985,317 ",12.9 ,85.2 ,79.6 ,5.6 ,"179,445 ","144,692 ","136,638 ","8,054 ","34,753 "
,M,T,"510,018 ","20,094 ","15,339 ","514,773 ","376,130 ",13.1 ,92.3 ,84.6 ,7.7 ,"236,683 ","175,178 ",,,"61,505 "
,F,T,"674,095 ","22,109 ","16,481 ","679,723 ","609,187 ",12.7 ,79.7 ,75.7 ,4.0 ,"136,118 ","121,616 ",,,"14,502 "
,,N,"209,033 ","4,187 ","3,915 ","209,179 ",-,18.8 ,172.6 ,153.3 ,19.3 ,"602,407 ","408,881 ","375,961 ","32,920 ","193,526 "
,,P,"975,080 ","38,016 ","27,905 ","985,317 ",-,11.6 ,66.4 ,63.8 ,2.6 ,"89,215 ","88,333 ","85,584 ","2,749 ",882 
,,,,,,,,,,,,,,,,
1,T,T,"10,345 ",267 ,214 ,"10,398 ","4,185 ",16.4 ,131.5 ,100.5 ,31.0 ,"407,917 ","254,366 ","246,770 ","7,596 ","153,551 "
,M,T,"5,336 ",99 ,78 ,"5,357 ","1,215 ",18.9 ,161.5 ,117.9 ,43.6 ,"556,291 ","335,110 ",,,"221,181 "
,F,T,"5,009 ",168 ,136 ,"5,041 ","2,970 ",13.7 ,99.5 ,81.9 ,17.6 ,"250,050 ","168,456 ",,,"81,594 "
,,N,"6,183 ",102 ,72 ,"6,213 ",-,20.9 ,183.8 ,133.1 ,50.7 ,"628,527 ","373,581 ","361,290 ","12,291 ","254,946 "
,,P,"4,162 ",165 ,142 ,"4,185 ",-,9.7 ,53.7 ,52.0 ,1.7 ,"80,292 ","77,321 ","76,697 ",624 ,"2,971 "
,,,,,,,,,,,,,,,,
3,T,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,M,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,F,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,,,,,,,,,,,,,,,
4,T,T,"21,814 ",343 ,327 ,"21,830 ","4,349 ",10.5 ,84.3 ,68.8 ,15.5 ,"405,895 ","181,398 ","175,744 ","5,654 ","224,497 "
,M,T,"13,525 ",175 ,166 ,"13,534 ","1,240 ",10.7 ,89.6 ,71.4 ,18.2 ,"489,732 ","209,234 ",,,"280,498 "
,F,T,"8,289 ",168 ,161 ,"8,296 ","3,109 ",10.3 ,75.6 ,64.6 ,11.0 ,"269,113 ","135,982 ",,,"133,131 "
,,N,"17,475 ",178 ,172 ,"17,481 ",-,10.7 ,91.3 ,72.4 ,18.9 ,"485,918 ","206,333 ","199,445 ","6,888 ","279,585 "
,,P,"4,339 ",165 ,155 ,"4,349 ",-,9.9 ,55.9 ,54.2 ,1.7 ,"83,926 ","81,071 ","80,384 ",687 ,"2,855 "
,,,,,,,,,,,,,,,,
5,T,T,"336,939 ","11,383 ","7,564 ","340,758 ","232,368 ",13.7 ,100.8 ,94.1 ,6.7 ,"241,293 ","212,235 ","201,108 ","11,127 ","29,058 "
,M,T,"155,927 ","5,486 ","3,963 ","157,450 ","89,177 ",13.9 ,109.1 ,100.1 ,9.0 ,"301,415 ","256,055 ",,,"45,360 "
,F,T,"181,012 ","5,897 ","3,601 ","183,308 ","143,191 ",13.5 ,93.8 ,89.0 ,4.8 ,"189,579 ","174,542 ",,,"15,037 "
,,N,"108,148 ","2,707 ","2,441 ","108,390 ",-,18.7 ,173.0 ,157.3 ,15.7 ,"558,067 ","468,973 ","440,139 ","28,834 ","89,094 "
,,P,"228,791 ","8,676 ","5,123 ","232,368 ",-,11.3 ,67.1 ,64.5 ,2.6 ,"92,552 ","91,683 ","88,870 ","2,813 ",869 
,,,,,,,,,,,,,,,,
7,T,T,"825,360 ","30,477 ","23,929 ","831,908 ","748,600 ",12.6 ,78.7 ,73.9 ,4.8 ,"148,191 ","116,106 ","109,246 ","6,860 ","32,085 "
,M,T,"340,566 ","14,433 ","11,210 ","343,789 ","285,713 ",12.8 ,84.6 ,78.0 ,6.6 ,"197,036 ","136,796 ",,,"60,240 "
,F,T,"484,794 ","16,044 ","12,719 ","488,119 ","462,887 ",12.5 ,74.4 ,70.9 ,3.5 ,"113,833 ","101,553 ",,,"12,280 "
,,N,"83,410 ","1,302 ","1,302 ","83,308 ",-,20.5 ,189.3 ,165.1 ,24.2 ,"684,421 ","373,300 ","329,616 ","43,684 ","311,121 "
,,P,"741,950 ","29,175 ","22,627 ","748,600 ",-,11.7 ,66.3 ,63.7 ,2.6 ,"88,213 ","87,339 ","84,598 ","2,741 ",874 
,,,,,,,,,,,,,,,,
9,T,T,"2,265,118 ","104,244 ","79,162 ","2,290,200 ","1,967,892 ",12.4 ,77.2 ,72.6 ,4.6 ,"121,689 ","106,567 ","100,428 ","6,139 ","15,122 "
,M,T,"881,735 ","45,775 ","35,548 ","891,962 ","686,626 ",13.3 ,90.7 ,83.1 ,7.6 ,"158,825 ","133,499 ",,,"25,326 "
,F,T,"1,383,383 ","58,469 ","43,614 ","1,398,238 ","1,281,266 ",11.9 ,68.6 ,65.9 ,2.7 ,"98,009 ","89,394 ",,,"8,615 "
,,N,"321,943 ","10,363 ","10,160 ","322,308 ",-,21.1 ,180.7 ,162.5 ,18.2 ,"383,576 ","283,441 ","258,043 ","25,398 ","100,135 "
,,P,"1,943,175 ","93,881 ","69,002 ","1,967,892 ",-,11.0 ,60.2 ,57.8 ,2.4 ,"78,550 ","77,432 ","74,465 ","2,967 ","1,118 "
,,,,,,,,,,,,,,,,
産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
M77,,,持ち帰り・配達飲食サービス業,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,74頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
T,T,T,"573,479 ","12,715 ","11,422 ","574,772 ","414,232 ",15.5 ,101.9 ,96.6 ,5.3 ,"206,407 ","144,052 ","137,210 ","6,842 ","62,355 "
,M,T,"168,471 ","4,624 ","2,543 ","170,552 ","106,658 ",16.0 ,113.5 ,105.9 ,7.6 ,"269,550 ","175,421 ",,,"94,129 "
,F,T,"405,008 ","8,091 ","8,879 ","404,220 ","307,574 ",15.3 ,97.0 ,92.6 ,4.4 ,"179,954 ","130,910 ",,,"49,044 "
,,N,"160,024 ","3,321 ","2,636 ","160,540 ",-,19.8 ,166.2 ,152.2 ,14.0 ,"469,634 ","269,816 ","249,987 ","19,829 ","199,818 "
,,P,"413,455 ","9,394 ","8,786 ","414,232 ",-,13.8 ,76.9 ,75.0 ,1.9 ,"104,459 ","95,343 ","93,531 ","1,812 ","9,116 "
,,,,,,,,,,,,,,,,
0,T,T,"180,390 ","2,389 ","2,593 ","180,186 ","107,869 ",16.9 ,116.8 ,110.4 ,6.4 ,"296,464 ","182,895 ","173,904 ","8,991 ","113,569 "
,M,T,"50,687 ",746 ,623 ,"50,810 ","18,923 ",18.3 ,143.3 ,132.6 ,10.7 ,"458,691 ","255,459 ",,,"203,232 "
,F,T,"129,703 ","1,643 ","1,970 ","129,376 ","88,946 ",16.4 ,106.3 ,101.7 ,4.6 ,"232,911 ","154,468 ",,,"78,443 "
,,N,"72,844 ",634 ,"1,173 ","72,317 ",-,19.5 ,163.9 ,151.1 ,12.8 ,"543,750 ","289,851 ","271,304 ","18,547 ","253,899 "
,,P,"107,546 ","1,755 ","1,420 ","107,869 ",-,15.2 ,84.9 ,82.9 ,2.0 ,"129,827 ","110,822 ","108,271 ","2,551 ","19,005 "
,,,,,,,,,,,,,,,,
1,T,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,M,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,F,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,,,,,,,,,,,,,,,
3,T,T,"12,559 ",200 ,278 ,"12,481 ","6,920 ",16.4 ,118.8 ,110.1 ,8.7 ,"320,420 ","182,593 ","170,345 ","12,248 ","137,827 "
,M,T,"3,802 ",64 ,62 ,"3,804 ","1,466 ",16.6 ,133.9 ,121.9 ,12.0 ,"490,866 ","241,581 ",,,"249,285 "
,F,T,"8,757 ",136 ,216 ,"8,677 ","5,454 ",16.4 ,112.2 ,104.9 ,7.3 ,"246,060 ","156,859 ",,,"89,201 "
,,N,"5,614 ",77 ,138 ,"5,561 ",-,18.5 ,159.6 ,143.4 ,16.2 ,"565,348 ","271,249 ","247,736 ","23,513 ","294,099 "
,,P,"6,945 ",123 ,140 ,"6,920 ",-,14.8 ,86.0 ,83.3 ,2.7 ,"123,012 ","111,138 ","107,969 ","3,169 ","11,874 "
,,,,,,,,,,,,,,,,
4,T,T,"19,690 ",356 ,440 ,"19,606 ","12,168 ",16.2 ,111.5 ,104.1 ,7.4 ,"257,980 ","163,374 ","152,976 ","10,398 ","94,606 "
,M,T,"4,998 ",96 ,94 ,"5,000 ","2,083 ",16.7 ,133.0 ,121.0 ,12.0 ,"430,599 ","228,904 ",,,"201,695 "
,F,T,"14,692 ",260 ,346 ,"14,606 ","10,085 ",16.0 ,104.1 ,98.3 ,5.8 ,"199,074 ","141,012 ",,,"58,062 "
,,N,"7,513 ",103 ,186 ,"7,438 ",-,18.4 ,160.7 ,145.8 ,14.9 ,"501,694 ","264,579 ","242,628 ","21,951 ","237,115 "
,,P,"12,177 ",253 ,254 ,"12,168 ",-,14.8 ,81.3 ,78.5 ,2.8 ,"108,308 ","101,221 ","97,918 ","3,303 ","7,087 "
,,,,,,,,,,,,,,,,
5,T,T,"56,533 ","1,155 ",824 ,"56,864 ","40,272 ",16.4 ,108.4 ,101.1 ,7.3 ,"238,676 ","162,365 ","152,521 ","9,844 ","76,311 "
,M,T,"13,846 ",389 ,197 ,"14,038 ","6,566 ",18.4 ,147.2 ,132.1 ,15.1 ,"414,224 ","253,242 ",,,"160,982 "
,F,T,"42,687 ",766 ,627 ,"42,826 ","33,706 ",15.7 ,95.7 ,91.0 ,4.7 ,"181,433 ","132,731 ",,,"48,702 "
